,it,sol
0,0.0,15.159700263100284
1,1.0,2.2604192510879457
2,2.0,194.75262915210942
3,3.0,217.08700623630483
4,4.0,160.5189048807183
5,5.0,3.662167053434592
6,6.0,92.00838373128043
7,7.0,0.9966322894995248
8,8.0,12.884934122784712
9,9.0,84.4362806928507
10,10.0,206.03955759506175
11,11.0,119.38033062657125
12,12.0,91.05112713135442
13,13.0,166.3971849141134
14,14.0,190.0239138295806
